gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
10159,Castlevania: Legacy of Darkness,25258460F98F567497B24844ABE3A05B,Castlevania - Legacy of Darkness (USA).z64,nointro,,usa,Castlevania - Legacy of Darkness (USA).zip,13727606
10326,Bust-A-Move '99,8567382d3cd5bc0406b7b4c780f621dc,Bust-A-Move '99 (USA).z64,nointro,,usa,,
10170,Beetle Adventure Racing!,CF97C336479DDBF1217E4DDE89D9D2D3,"Beetle Adventure Racing! (USA) (En,Fr,De).z64",nointro,,usa,"Beetle Adventure Racing! (USA) (En,Fr,De).zip",12799387
22859,Clay Fighter 63 1/3,3207bf22e305c488109b09a03706f36f,Clay Fighter 63 1-3 (USA).z64,nointro,,usa,,
10457,Cruis'n Exotica,DB7A03B77D44DB81B8A3FCDFC4B72D8C,Cruis'n Exotica (USA).z64,nointro,,usa,Cruis’n_Exotica.zip,14345595
10586,Clay Fighter: Sculptor's Cut,30e7e083b978408d5b7760d0ce4dc61d,Clay Fighter - Sculptor's Cut (USA).z64,nointro,,usa,,
10459,Sesame Street: Elmo's Number Journey,f733453ed26afa0aca8d3eb3b5b6d8ea,Sesame Street - Elmo's Number Journey (USA).z64,nointro,,usa,,
10271,Re-Volt,3FC4D3187435443455F8355B2D3F8934,Re-Volt (USA).z64,nointro,,usa,,
10119,Sin and Punishment,a0657bc99e169153fd46aeccfde748f3,Tsumi to Batsu - Hoshi no Keishousha (Japan).z64,nointro,,japan,,
10407,Buck Bumble,41417FCE2B37EAAE787C5A845A0015C4,Buck Bumble (USA).z64,nointro,,usa,Buck_Bumble.zip,5281363
10114,Mortal Kombat Trilogy,3DCB15043063BD656A0223C519218CFB,Mortal Kombat Trilogy (USA) (Rev 2).z64,nointro,,usa,,
10158,Destruction Derby 64,7FCCB47498EEC06E96AE9372247D1E90,Destruction Derby 64 (USA).z64,nointro,,usa,,
10272,StarCraft 64,559F71B861F639B6376D891E3023414B,StarCraft 64 (USA).z64,nointro,,usa,,
10137,A Bug's Life,7fd6bffb80f920e01ef869829d485ea3,"Bug's Life, A (USA).z64",nointro,,usa,,
10489,Namco Museum 64,E61251D2819E3BF3A9C0B95329F60F70,Namco Museum 64 (USA).z64,nointro,,usa,,
10394,Ms. Pac-Man Maze Madness,08bea3310e778a6584eb64cd3f15f86e,Ms. Pac-Man - Maze Madness (USA).z64,nointro,,usa,Ms._Pac-Man_–_Maze_Madness.zip,10407980
10452,Bio F.R.E.A.K.S.,B90AB8F7605D971CC7A6D9BA5E67D1AF,Bio F.R.E.A.K.S. (USA).z64,nointro,,usa,Bio_F.R.E.A.K.S..zip,12610730
10683,Hybrid Heaven,C47E95BB32AB132C41D67BD243F9E02A,Hybrid Heaven (USA).z64,nointro,,usa,Hybrid Heaven (USA).zip,11666425
10646,Scooby-Doo! Classic Creep Capers,01cd9938dae5dcdd4b264ae7f26c6d4d,Scooby-Doo! - Classic Creep Capers (USA) (Rev 1).z64,nointro,,usa,Scooby-Doo!_Classic_Creep_Capers.zip,10207215
10172,Tetrisphere,3F88078E2D9DBF6C9372F6373CF9AE09,Tetrisphere (USA).z64,nointro,,usa,Tetrisphere (USA).zip,6648409
