gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
554,Fire Emblem: The Blazing Blade,f1a1b9742fcd467a531dd4314c4e7d19,"Fire Emblem (USA, Australia).gba",nointro,,usa,"Fire Emblem (USA, Australia).zip",11413206
790,Pokémon Ruby Version,3e1b2065b3837c14ffbd03fe205fdfd7,"Pokemon - Ruby Version (USA, Europe) (Rev 2).gba",nointro,,usa,"Pokemon - Ruby Version (USA, Europe) (Rev 2).zip",4935028
1376,Dragon Ball: Advanced Adventure,cb14df09ea41694532a9327510bb28c1,"Dragon Ball - Advanced Adventure (Europe) (En,Fr,De,Es,It).gba",nointro,,europe,,
557,Sonic Advance 2,3fb865c5f142a8fc1f82105bfc6b8935,"Sonic Advance 2 (USA) (En,Ja,Fr,De,Es,It).gba",nointro,,usa,"Sonic Advance 2 (USA) (En,Ja,Fr,De,Es,It).zip",4525307
505,Super Mario Advance,ff6b0c48065389b888c7a78731d4b58d,"Super Mario Advance (USA, Europe).gba",nointro,,usa,"Super Mario Advance (USA, Europe).zip",2158269
762,Final Fantasy I & II: Dawn of Souls,5d29999685413c4d2bec10d3160f6ee6,Final Fantasy I & II - Dawn of Souls (USA).gba,nointro,,usa,Final Fantasy I & II - Dawn of Souls (USA).zip,10526808
794,Sonic Advance 3,e0533faf6aa36e3111669574f1c5df92,"Sonic Advance 3 (USA) (En,Ja,Fr,De,Es,It).gba",nointro,,usa,"Sonic Advance 3 (USA) (En,Ja,Fr,De,Es,It).zip",4417747
758,Dragon Ball Z: The Legacy of Goku,3100fc5a4427a7b0cc20b861134e60f2,Dragon Ball Z - The Legacy of Goku (USA).gba,nointro,,usa,Dragon_Ball_Z__The_Legacy_of_Goku.zip,4695890
791,Pokémon Sapphire Version,9bc2b765ca6997175fac51e6cdc29089,"Pokemon - Sapphire Version (USA, Europe) (Rev 2).gba",nointro,,usa,"Pokemon - Sapphire Version (USA, Europe) (Rev 2).zip",4935398
519,Final Fantasy Tactics Advance,6ea5fc0e4b56a232ac3cbdab4b4a6bcd,"Final Fantasy Tactics Advance (Europe) (En,Fr,De,Es,It).gba",nointro,,europe,,
5081,Aladdin,4bda2a3e0249dfd09330dabc3aa20978,"Aladdin (USA) (En,Fr,De,Es).gba",nointro,,usa,Aladdin_GBA.zip,2418087
4033,Rhythm Tengoku,5b2d4704ce570d89ae956025bd1036db,Rhythm Tengoku (Japan) (Rev 1).gba,nointro,,japan,Rhythm_Tengoku.zip,7990379
2171,Mario Tennis: Power Tour,928c0bd4cf82b3fd6f34b53d4fd02e69,"Mario Tennis - Power Tour (USA, Australia) (En,Fr,De,Es,It).gba",nointro,,usa,"Mario Tennis - Power Tour (USA, Australia) (En,Fr,De,Es,It).zip",12055434
528,Doom,a4078f38dbb47ab22a9c74b725f3e481,"Doom (USA, Europe).gba",nointro,,usa,DOOM.zip,3148694
514,Metal Slug Advance,6838eb5df807a0f3299ad76066d59d26,Metal Slug Advance (USA).gba,nointro,,usa,Metal Slug Advance (USA).zip,3854567
2188,Sonic Battle,100579ef01225c620560f88e65ca423a,"Sonic Battle (USA) (En,Ja,Fr,De,Es,It).gba",nointro,,usa,"Sonic Battle (USA) (En,Ja,Fr,De,Es,It).zip",5798570
5077,Gunstar Super Heroes,a5b75829debc9262b08076a94c8473eb,Gunstar Super Heroes (USA).gba,nointro,,usa,Gunstar Super Heroes (USA).zip,5180983
759,Dragon Ball Z: The Legacy of Goku II,4e1565aa1f0627c2bf5e51019440cb70,Dragon Ball Z - The Legacy of Goku II (USA).gba,nointro,,usa,,
3706,Final Fight One,c6af74aeeabfd6d7ee2875e355f49af2,Final Fight One (USA).gba,nointro,,usa,Final Fight One (USA).zip,2459701
760,Drill Dozer,14dab12e795098988d46b96885170538,Drill Dozer (USA).gba,nointro,,usa,Drill Dozer (USA).zip,3045746
4206,Sword of Mana,c7e5d28e7c430454aeff766961095561,"Sword of Mana (USA, Australia).gba",nointro,,usa,"Sword of Mana (USA, Australia).zip",8551331
2588,Summon Night: Swordcraft Story,abfa372f860d0f10037bf28cc78de409,Summon Night - Swordcraft Story (USA).gba,nointro,,usa,Summon Night - Swordcraft Story (USA).zip,5326324
533,Mario Kart: Super Circuit,784a036ff1aae709e90167186639b75e,Mario Kart - Super Circuit (USA).gba,nointro,,usa,Mario Kart - Super Circuit (USA).zip,2168997
1416,Grand Theft Auto Advance,2c8ef9cce9f46b55247468ea449aeade,Grand Theft Auto (USA).gba,nointro,,usa,Grand_Theft_Auto_Advance.zip,5928202
5255,Sonic Pinball Party,de40b1738a7c670ca28ddf44bb908df6,"Sonic Pinball Party (USA) (En,Ja,Fr,De,Es,It).gba",nointro,,usa,"Sonic Pinball Party (USA) (En,Ja,Fr,De,Es,It).zip",3636426
5234,Super Mario Advance 3: Yoshi's Island,bb09508c782f37934c9519c5f8a7350c,Super Mario Advance 3 - Yoshi's Island (USA).gba,nointro,,usa,Super Mario Advance 3 - Yoshi's Island (USA).zip,2597514
787,Naruto: Ninja Council,dffc7306234751e18b163fbf3e925f1b,Naruto - Ninja Council (USA).gba,nointro,,usa,,
764,Final Fantasy V: Advance,9ed82843cc54876362be56faccb15d75,Final Fantasy V Advance (USA).gba,nointro,,usa,Final Fantasy V Advance (USA).zip,5065262
5004,Yu-Gi-Oh! The Eternal Duelist Soul,ec3f000ffde5754cb164a05d2d6f9053,Yu-Gi-Oh! - The Eternal Duelist Soul (USA).gba,nointro,,usa,,
16209,~Homebrew~ Celeste Classic,9bcd687293600451abdd0f181b2427e8,Celeste Classic (World) (v1.2) (Aftermarket) (Unl).gba,nointro|github,,world,,
5719,LEGO Star Wars: The Video Game,caa2d80d5c14a76d1f482f7589281c22,"LEGO Star Wars - The Video Game (USA, Europe) (En,Fr,De,Es,It,Nl,Da).gba",nointro,,usa,,
5127,Crash Nitro Kart,9e6ff628db81caa74dca356eaadadac9,Crash Nitro Kart (USA).gba,nointro,,usa,Crash Nitro Kart (USA).zip,4119735
2482,Fire Emblem: The Sacred Stones,8f0dad780f01ce002331693f4733f27e,"Fire Emblem - The Sacred Stones (Europe) (En,Fr,De,Es,It).gba",nointro,,europe,,
748,Classic NES Series: The Legend of Zelda,588203bd9de678a55a9f1707931302f2,"Classic NES Series - The Legend of Zelda (USA, Europe).gba",nointro|deprecated,,usa,The_Legend_of_Zelda.zip,4151779
506,Advance Wars,3e399fdc568d0a0e140a5a277a5c32f3,Advance Wars (USA) (Rev 1) (No Glitch Patch) (Beta) (Bartis1989).gba,nointro|rapatches,https://github.com/RetroAchievements/RAPatches/raw/main/GBA/Fix/506-AdvanceWarNoGlitch.zip,usa,,
27584,~Homebrew~ Goodboy Galaxy,4cbe14d525a54f745523a6fb45f81aef,"Goodboy Galaxy (World) (En,Ja,Fr,De,Es,Pt-BR,Zh,Ar) (v1.2) (itch.io).gba",nointro|homebrew|itchio,,world,,
754,Dragon Ball Z: Buu's Fury,3a74fce97f1ea2b28c2a50ec3df0acee,Dragon Ball Z - Buu's Fury (USA).gba,nointro,,usa,Dragon_Ball_Z__Buu’s_Fury.zip,6139671
9848,Action Man: Robot Atak,d4fecd09b810dba8a76c5766e713e49f,"Action Man - Robot Atak (Europe) (En,Fr,De,Es,It).gba",nointro,,europe,,
801,WarioWare: Twisted!,89579f4dfe1ed24a7cd16a6a61a72a17,"WarioWare - Twisted! (USA, Australia).gba",nointro,,usa,WarioWare - Twisted! (USA).zip,10173158
20277,Super Mario Advance 4: Super Mario Bros. 3,d904485be937fb3e30e4da5019e34a71,Super Mario Advance 4 - Super Mario Bros. 3 (USA) (Rev 1) (Switches - RetroAchievements Edition).gba,nointro|rapatches,https://github.com/RetroAchievements/RAPatches/raw/main/GBA/Hacks/Super%20Mario%20Advance%204/20277-SMA4-SMB3-Switches-RAEdition.zip,usa,,
