gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
1726,The Guardian Legend,3fa50469878212f7feb8fa784404deac,"Guardian Legend, The (USA).nes",nointro,,usa,"Guardian Legend, The (USA).zip",97391
2017,Tennis,32a5e44b320ae588f560196e49ba13c6,"Tennis (Japan, USA) (En).nes",nointro,,usa,"Tennis (Japan, USA) (En).zip",16767
1492,Pinball Quest,131c36c33edac9248730dd8057e1c87d,Pinball Quest (USA).nes,nointro,,usa,Pinball Quest (USA).zip,110788
1774,The Karate Kid,eb15f4501bfca4b391ca0d4f0b36d670,"Karate Kid, The (USA).nes",nointro,,usa,"Karate Kid, The (USA).zip",40172
2360,Bucky O'Hare,2c14a62966411eef03ecd66b061156d5,Bucky O'Hare (USA).nes,nointro,,usa,Bucky O'Hare (USA).zip,161370
1569,Batman Returns,077aef22bae04dbf287ebbc03806da3c,Batman Returns (USA).nes,nointro,,usa,Batman Returns (USA).zip,220353
1958,Snake Rattle N Roll,7b8b76e5688c7d21d40fe3692861ce1e,Snake Rattle n Roll (USA).nes,nointro,,usa,Snake Rattle n Roll (USA).zip,42787
4094,Antarctic Adventure,31e504ba213ebff173bf851b45c535c4,Kekkyoku Nankyoku Daibouken (Japan).nes,nointro,,japan,Kekkyoku Nankyoku Daibouken (Japan).zip,15923
1626,Code Name: Viper,eb0e97837dcf162772934fc64a42b2f8,Code Name - Viper (USA).nes,nointro,,usa,Code Name - Viper (USA).zip,139664
1588,Bonk's Adventure,a5f808c245dc1a5e869bfd06e98d1b6f,Bonk's Adventure (USA).nes,nointro,,usa,Bonk's Adventure (USA).zip,146647
1505,Trojan,7a35172f2c7edf08d63d256252c725e5,Trojan (USA).nes,nointro,,usa,Trojan (USA).zip,76348
1725,Gremlins 2: The New Batch,845dca95ab1008e045e2eb965e61556c,Gremlins 2 - The New Batch (USA).nes,nointro,,usa,Gremlins 2 - The New Batch (USA).zip,195790
2238,Pin Bot,6e5ad2ccba578b7060713512e36fc221,Pin Bot (USA).nes,nointro,,usa,Pin Bot (USA).zip,103897
4618,The Flintstones: The Surprise at Dinosaur Peak!,56ca85a5e49cafd91050afec60c10713,"Flintstones, The - The Surprise at Dinosaur Peak! (USA).nes",nointro,,usa,"Flintstones, The - The Surprise at Dinosaur Peak! (USA).zip",173847
3814,EarthBound Beginnings,84e8fed10d7c339f726d52cb152078e1,"EarthBound Beginnings (USA, Europe) (Virtual Console).nes",nointro,,usa,"EarthBound Beginnings (USA, Europe) (Virtual Console).zip",232190
2432,Gradius II,148f4d81c1b833fd16f8ea51152ad3a9,Gradius II (Japan) (En).nes,nointro,,japan,Gradius II (Japan).zip,168914
2361,~Unlicensed~ Action 52,233cddd94c3f3d5b9a9f4670a914e74d,Action 52 (USA) (Unl).nes,nointro,,usa,Action 52 (USA) (Unl).zip,800471
2090,Wrecking Crew,e7d7225dad044b624fbad9c9ca96e835,Wrecking Crew (World).nes,nointro,,world,Wrecking Crew (World).zip,26512
5060,Gargoyle's Quest II: The Demon Darkness,8645942fbed0a79192543abf3840e508,Gargoyle's Quest II (USA).nes,nointro,,usa,Gargoyle's Quest II (USA).zip,152341
1535,Air Fortress,30a0b2dfbc6018e4abcc9a89d5107b83,Air Fortress (USA).nes,nointro,,usa,Air Fortress (USA).zip,86047
1908,Renegade,e2f9958f0f9cdef551c5328fad855d33,Renegade (USA).nes,nointro,,usa,Renegade (USA).zip,70438
4829,Kyatto Ninden Teyandee,d909ecf9d6deb7a35263e6aa6b2f0cfe,Cat Ninden Teyandee (Japan).nes,nointro,,japan,Cat Ninden Teyandee (Japan).zip,168663
1772,Kabuki: Quantum Fighter,7de9c960328015874a4ce4a1e6136d46,Kabuki - Quantum Fighter (USA).nes,nointro,,usa,Kabuki - Quantum Fighter (USA).zip,123750
1969,Spider-Man: Return of the Sinister Six,a6eba31c39c78d30f34ac452a5904f41,Spider-Man - Return of the Sinister Six (USA).nes,nointro,,usa,Spider-Man__Return_of_the_Sinister_Six.zip,143322
4756,Mappy,87ecd2cc23de21ffd69439db9a1ca778,Mappy (Japan).nes,nointro,,japan,Mappy (Japan).zip,15479
1777,Kickle Cubicle,b764dcf61b2b9b3bedb4a3e1bf0ebfe7,Kickle Cubicle (USA).nes,nointro,,usa,Kickle Cubicle (USA).zip,130950
2142,Crisis Force,836b1dcd4b31889d0eab3081329b7529,Crisis Force (Japan).nes,nointro,,japan,Crisis Force (Japan) (En).zip,163668
1861,Nintendo World Cup,17528929488d6c00504b2975546f7ace,Nintendo World Cup (USA).nes,nointro,,usa,Nintendo World Cup (USA).zip,106966
4542,~Unlicensed~ Bubble Bath Babes,9facecc44cfd8be8ad8f3bab1eb27cb6,Bubble Bath Babes (USA) (Unl).nes,nointro,,usa,Bubble Bath Babes (USA) (Unl).zip,51989
1604,Captain America and the Avengers,f5d6c0ccc98ceba73d680b5fd1de8ab2,Captain America and the Avengers (USA).nes,nointro,,usa,Captain America and the Avengers (USA).zip,148778
4658,Moon Crystal,ffec8e159be007853e63acc41f1e17b4,Moon Crystal (Japan).nes,nointro,,japan,Moon Crystal (Japan).zip,227936
1517,A Nightmare on Elm Street,5f62fab71cf3f8e90ac3af2775c8d630,"Nightmare on Elm Street, A (USA).nes",nointro,,usa,"Nightmare on Elm Street, A (USA).zip",89479
1623,Clu Clu Land,1de41e13a2e691a8cc13b757a46ae3b8,Clu Clu Land (World) (GameCube Edition).nes,nointro,,world,Clu Clu Land (World) (GameCube Edition).zip,16411
5083,~Unlicensed~ Micro Machines,46a92436a4899fd3adc2f5097cdaa5dd,Micro Machines (USA) (Rev 1) (Unl).nes,nointro,,usa,Micro Machines (USA) (Unl).zip,145694
1929,Rush 'n Attack,0b423bf38720009871742388b9414878,Rush'n Attack (USA).nes,nointro,,usa,Rush'n Attack (USA).zip,60655
1971,Spy Hunter,ac55003f1de6b36204f2d0e53d6b8058,Spy Hunter (USA).nes,nointro,,usa,Spy Hunter (USA).zip,28984
2444,Yie Ar Kung-Fu,3c811b8b45949925cb02cc90befbfa35,Yie Ar Kung-Fu (Japan) (Rev 1.4).nes,nointro,,japan,Yie Ar Kung-Fu (Japan) (Rev 1.4).zip,16805
4767,F-1 Race,fe6e13d1382f94dc0a5391053c4096bc,F1 Race (Japan).nes,nointro,,japan,F1 Race (Japan) (En).zip,15302
1769,Joust,54fcf9168a09107cbaaaa6185abf9651,Joust (USA).nes,nointro,,usa,Joust (USA).zip,19169
1957,Smash T.V.,b8d352880e586a779b142d340e17c5e9,Smash T.V. (USA).nes,nointro,,usa,Smash T.V. (USA).zip,102423
1991,Super Dodge Ball,6e44871b462ce90c99d9a9a8fff637a8,Super Dodge Ball (USA).nes,nointro,,usa,Super Dodge Ball (USA).zip,103102
1732,Heavy Barrel,0ae012c45606e0dcd6af51ec4dad20b5,Heavy Barrel (USA).nes,nointro,,usa,Heavy Barrel (USA).zip,116115
3614,Galaxian,01c1f123f436943527f50eb585025b99,Galaxian (Japan).nes,nointro,,japan,Galaxian (Japan) (En).zip,10111
2099,Yo! Noid,9f6699315a98a17f953eef92f179992b,Yo! Noid (USA).nes,nointro,,usa,Yo! Noid (USA).zip,129120
4804,TwinBee,22fb493a8e19550a82b593982f8db840,TwinBee (Japan).nes,nointro,,japan,TwinBee (Japan).zip,29327
1717,Golf,f0d94f25db202c935cd8f1cdde10a0aa,"Golf (USA, Asia) (En).nes",nointro,,usa,Golf.zip,16695
1737,Home Alone,a4c7d9fd8c0691644039b9ed3f9701db,Home Alone (USA) (Rev 1).nes,nointro,,usa,Home Alone (USA) (Rev 1).zip,79469
1528,The Adventures of Bayou Billy,1c23920f24486210043c074c0150ff6f,"Adventures of Bayou Billy, The (USA).nes",nointro,,usa,"Adventures of Bayou Billy, The (USA).zip",144071
1482,Maniac Mansion,3905799e081b80a61d4460b7b733c206,Maniac Mansion (USA).nes,nointro,,usa,Maniac Mansion (USA).zip,158403
1667,Dragon Quest III,16a03048ce659d3d733026b6b72f2470,Dragon Warrior III (USA).nes,nointro|main,,usa,Dragon Warrior III (USA).zip,252530
1977,Star Force,db9a2c5492bd793d7091cd656c7f28cd,Star Force (USA).nes,nointro,,usa,Star Force (USA).zip,26069
1846,Ms. Pac-Man (Namco),b7f24e66a7df5d102023977ab887d97e,Ms. Pac-Man (USA) (Namco).nes,nointro,,usa,Pac-Man.zip,17848
2208,Holy Diver,68b496a65571bce9c8e7be7667155c96,"Holy Diver (USA, Europe) (Ja) (Collector's Edition) (Aftermarket) (Unl).nes",nointro,,usa,Holy Diver (Japan).zip,105200
1868,P.O.W.: Prisoners of War,3575eb3971ba67970021d94185316416,P.O.W. - Prisoners of War (USA).nes,nointro,,usa,P.O.W. - Prisoners of War (USA).zip,113471
5527,Final Fantasy II,4d259632662a581f8f80ff3dc1c3498e,Final Fantasy II (USA) (Proto).nes,nointro,,usa,Final_Fantasy_II.zip,169789
2075,Whomp 'Em,7d65f7b3ad4ab20ab92eeb7d720a677a,Whomp 'Em (USA).nes,nointro,,usa,Whomp 'Em (USA).zip,124009
1596,The Bugs Bunny Birthday Blowout,7622e7d6a786eec7b09948e109c3400a,"Bugs Bunny Birthday Blowout, The (USA).nes",nointro,,usa,"Bugs Bunny Birthday Blowout, The (USA).zip",122286
1601,Cabal,bff655ca46622be666e620a69f8ed683,Cabal (USA).nes,nointro,,usa,Cabal (USA).zip,95633
1700,G.I. Joe: A Real American Hero,fcb354cbdc180abc990da9317d619629,G.I. Joe - A Real American Hero (USA).nes,nointro,,usa,G.I. Joe - A Real American Hero (USA).zip,214555
1720,The Goonies,465dc95c995e70b3a161f06d67c1942d,Goonies (Japan).nes,nointro,,japan,Goonies (Japan).zip,33611
5553,Final Fantasy III,45a7d02ed0dc92665a30da1d9b4af35d,Final Fantasy III (Japan).nes,nointro,,japan,Final Fantasy III (Japan).zip,332746
1498,Rygar,50dd77437fafae2ddf89dc6b8967b494,Rygar (USA) (Rev 1).nes,nointro,,usa,Rygar (USA) (Rev 1).zip,76274
1591,Bram Stoker's Dracula,d8c7ed973232990fa1b7542e6876bd3c,Bram Stoker's Dracula (USA).nes,nointro,,usa,Bram Stokers Dracula (USA).zip,115710
2078,Willow,831d2e895fd5424ffa0db8ad2a009293,Willow (USA).nes,nointro,,usa,Willow (USA).zip,138016
