rank,id,title,consoleName,consoleId,totalPlayers,casualPlayers,hardcorePlayers,numAchievements,points,genre,developer,publisher,released,description,icon,boxArt,titleScreen,screenshot,rating
25,1199,WarioWare: Touched!,Nintendo DS,18,1828,1828,1828,45,0,Minigames,Intelligent Systems,Nintendo,2004-12-02,"WarioWare: Touched! is a 2004 action game developed by Nintendo SPD and Intelligent Systems and published by Nintendo for the Nintendo DS. The fourth installment of the WarioWare series, and the first of three on the Nintendo DS, the game involves rapidly completing ""microgames"" — simple minigames lasting extremely short periods of time — as quickly as possible. The microgames are exclusively controlled with the Nintendo DS's touchscreen and microphone.",https://media.retroachievements.org/Images/039657.png,https://media.retroachievements.org/Images/028502.png,https://media.retroachievements.org/Images/028505.png,https://media.retroachievements.org/Images/028504.png,4.6
26,16298,Ace Attorney Investigations: Miles Edgeworth,Nintendo DS,18,1766,1766,1766,91,0,Visual Novel,Capcom,Capcom,2009-05-28,"Ace Attorney Investigations: Miles Edgeworth is a 2009 adventure video game developed and published by Capcom. It was originally released for the Nintendo DS in Japan in 2009, and internationally in 2010, and later for iOS and Android in 2017. It is the fifth game in the Ace Attorney series, and is set between the events of the third and fourth games, Phoenix Wright: Ace Attorney – Trials and Tribulations and Apollo Justice: Ace Attorney.",https://media.retroachievements.org/Images/086579.png,https://media.retroachievements.org/Images/035149.png,https://media.retroachievements.org/Images/035147.png,https://media.retroachievements.org/Images/040243.png,4.6
28,16274,Resident Evil: Deadly Silence,Nintendo DS,18,1676,1676,1676,150,0,Survival Horror,Capcom,Capcom,2006-01-19,"Resident Evil is a 1996 survival horror video game developed and published by Capcom for the PlayStation. It is the first main installment in Capcom's Resident Evil series. Set in the fictional Arklay mountain region in the Midwest, players control Chris Redfield and Jill Valentine, members of the elite task force S.T.A.R.S., who must escape a mansion infested with zombies and other monsters.",https://media.retroachievements.org/Images/047094.png,https://media.retroachievements.org/Images/047487.png,https://media.retroachievements.org/Images/034463.png,https://media.retroachievements.org/Images/034466.png,4.6
29,17492,Pokémon Mystery Dungeon: Blue Rescue Team,Nintendo DS,18,1474,1474,1474,149,0,Roguelike,Chunsoft,"Nintendo, The Pokémon Company",2005-11-17,"Pokémon Mystery Dungeon: Blue Rescue Team and Pokémon Mystery Dungeon: Red Rescue Team are a matched pair of Pokémon video games for the Nintendo DS and Game Boy Advance, respectively. The games were developed by Chunsoft and published by The Pokémon Company and Nintendo. Red Rescue Team was the last Pokémon game released for the Game Boy Advance. The two versions are mostly identical, with Blue Rescue Team taking advantage of the dual-screen features and increased graphical and sound capabilities of the Nintendo DS. The game has six Pokémon exclusive to each version. Mystery Dungeon is quite different than the main-line games, as in the Mystery Dungeon games, you play as a Pokémon, as opposed to playing as a trainer.",https://media.retroachievements.org/Images/044315.png,https://media.retroachievements.org/Images/044314.png,https://media.retroachievements.org/Images/047785.png,https://media.retroachievements.org/Images/044707.png,4.5
30,9093,Dragon Quest IX: Sentinels of the Starry Skies,Nintendo DS,18,1425,1425,1425,161,0,Turn-Based RPG,Level-5,Nintendo,2009-07-11,"Dragon Quest IX: Sentinels of the Starry Skies is a 2009 role-playing video game developed by Level-5 and Square Enix for the Nintendo DS. Published by Square Enix in Japan in July 2009 and by Nintendo overseas the following year, it is the ninth mainline entry in the Dragon Quest series. The storyline follows the protagonist, a member of the angelic Celestrian race, after a disaster in their home scatters magical fruits across the mortal realm. While carrying over traditional gameplay from the rest of the series with turn-based battles, the game is the first Dragon Quest entry to feature a customizable player character, and the first to include a multiplayer mode, with the option of trading treasure maps and loaning player characters through Nintendo Wi-Fi. Online functions ended in 2014 when it ceased operations.",https://media.retroachievements.org/Images/038654.png,https://media.retroachievements.org/Images/041699.png,https://media.retroachievements.org/Images/043271.png,https://media.retroachievements.org/Images/041702.png,4.5
31,17565,Drawn To Life: SpongeBob SquarePants Edition,Nintendo DS,18,1422,1422,1422,42,0,"2D Platforming, Sandbox",Altron,THQ,2008-09-15," The SpongeBob SquarePants video game series is a collection of video games and arcade games based on the Nickelodeon animated television series SpongeBob SquarePants and its film series with the same name. The television series' massive rise in popularity during the 2000s led to a myriad of video games that span different genres. Several of these games are based on concepts from specific episodes, two of which are based on theatrical releases. Some of these titles had multiple different versions developed for a variety of home consoles and handheld consoles. Until 2013, the vast majority of titles were published by THQ. From 2013 to 2015, the license for most titles was handed to Activision. The license is currently held by THQ Nordic. Video games based on the series have often received mixed reviews from critics, yet many of these titles have performed well in sales.",https://media.retroachievements.org/Images/124718.png,https://media.retroachievements.org/Images/051188.png,https://media.retroachievements.org/Images/077702.png,https://media.retroachievements.org/Images/077701.png,4.5
32,14807,Sonic Rush Adventure,Nintendo DS,18,1390,1390,1390,48,0,2D Platforming,"Sega, Dimps, Sonic Team",Sega,2007-09-13,"Sonic Rush Adventure is a 2007 platform game developed by Dimps and Sonic Team and published by Sega for the Nintendo DS. The sequel to 2005's Sonic Rush, it follows Sonic the Hedgehog and Tails, who are teleported to an alternate dimension and seek the help of Blaze the Cat, while battling a band of robot pirates. Gameplay is similar to prior installments in the Sonic the Hedgehog franchise, with players controlling Sonic or Blaze through a series of side-scrolling levels while collecting rings and defeating enemies. Sonic Rush Adventure deviates from prior games with its elements of sea travel, featuring boating minigames that take advantage of the DS's touchscreen.",https://media.retroachievements.org/Images/063480.png,https://media.retroachievements.org/Images/028974.png,https://media.retroachievements.org/Images/028911.png,https://media.retroachievements.org/Images/040595.png,4.5
33,16153,Digimon World DS,Nintendo DS,18,1372,1372,1372,49,0,,BEC,Bandai Namco,2006-06-15,"Digimon World DS, known in Japan as Digimon Story , is a role-playing video game for the Nintendo DS developed by BEC and published by Bandai Namco Games. The game was released in Japan on June 15, 2006, and in North America later that year on November 8. Despite its localized title, the game shares no relation to the separate Digimon World series.",https://media.retroachievements.org/Images/073614.png,https://media.retroachievements.org/Images/045221.png,https://media.retroachievements.org/Images/047116.png,https://media.retroachievements.org/Images/047120.png,4.5
34,14860,Pokémon Conquest,Nintendo DS,18,1188,1188,1188,61,0,Tactical RPG,Koei,The Pokémon Company,2012-03-17," Pokémon Conquest, known in Japan as Pokémon + Nobunaga's Ambition , is a 2012 tactical role-playing video game developed by Tecmo Koei and published by The Pokémon Company and Nintendo for the Nintendo DS. The game is a crossover between the Pokémon and Nobunaga's Ambition video game series. The game was released in Japan on March 17, 2012 and was released in North America, Australia, and Europe later that year.",https://media.retroachievements.org/Images/035990.png,https://media.retroachievements.org/Images/028993.png,https://media.retroachievements.org/Images/028995.png,https://media.retroachievements.org/Images/028996.png,4.5
35,9252,Super Princess Peach,Nintendo DS,18,1151,1151,1151,61,0,2D Platforming,TOSE,Nintendo,2005-10-20,Super Princess Peach is a 2005 platform game developed by Tose and published by Nintendo for the Nintendo DS. It was released in Japan in October 2005 and worldwide the following year. Super Princess Peach is the first game to feature Princess Peach as the main protagonist on a dedicated video game console and the second overall after Princess Toadstool's Castle Run released in 1990 on the Nelsonic Game Watch.,https://media.retroachievements.org/Images/087666.png,https://media.retroachievements.org/Images/113282.png,https://media.retroachievements.org/Images/029111.png,https://media.retroachievements.org/Images/029112.png,4.5
36,9770,Dragon Quest IV: Chapters of the Chosen,Nintendo DS,18,1147,1147,1147,80,0,Turn-Based RPG,ArtePiazza,Square Enix,2008-09-16,"Dragon Quest IV: Chapters of the Chosen, titled Dragon Warrior IV when initially localized to North America, is a 1990 role-playing video game, the fourth installment of the Dragon Quest video game series developed by Chunsoft and published by Enix, and the first of the Zenithian Trilogy. It was originally released for the Famicom on 11 February 1990 in Japan. A North American NES version followed in October 1992, and would be the last Dragon Quest game localized and published by Enix's Enix America Corporation subsidiary prior to its closure in November 1995, as well as the last Dragon Quest game to be localized into English prior to the localization of Dragon Warrior Monsters in December 1999. The game was remade by Heartbeat for the PlayStation, which eventually was available as an Ultimate Hits game. The remake was ported by ArtePiazza to the Nintendo DS, released in Japan November 2007 and worldwide in September 2008. A mobile version based on the Nintendo DS remake was released in 2014 for Android and iOS.",https://media.retroachievements.org/Images/073137.png,https://media.retroachievements.org/Images/034164.png,https://media.retroachievements.org/Images/034165.png,https://media.retroachievements.org/Images/038385.png,4.5
37,9232,Elite Beat Agents,Nintendo DS,18,1125,1125,1125,86,0,Rhythm,iNiS,Nintendo,2006-11-06,"Elite Beat Agents is a rhythm video game developed by iNiS and published by Nintendo for the Nintendo DS. It was released in North America, Europe and South Korea. As the second of three rhythm games developed by iNiS specifically for the DS, it is the follow-up and international counterpart to Osu! Tatakae! Ouendan, a Japanese rhythm game released in 2005, sharing many common elements with it.",https://media.retroachievements.org/Images/038909.png,https://media.retroachievements.org/Images/040339.png,https://media.retroachievements.org/Images/040337.png,https://media.retroachievements.org/Images/040338.png,4.5
38,25369,Pokémon Pearl Version,Nintendo DS,18,1081,1081,1081,210,0,Turn-Based RPG,Game Freak,"Nintendo, The Pokémon Company",2006-09-28,"Pokémon is a Japanese series of creature collector role-playing video games developed by Game Freak and published by Nintendo and The Pokémon Company under the Pokémon franchise. It was created by Satoshi Tajiri with assistance from Ken Sugimori. The first games, Pocket Monsters Red and Green, were released in 1996 in Japan for the Game Boy, later released outside of Japan as Pokémon Red Version and Blue Version. The main series of role-playing video games (RPGs), referred as the ""core series"" by their developers, has continued on each generation of Nintendo's handhelds. The most recently released core series game, Pokémon Legends: Z-A was released on October 16, 2025 for both the Nintendo Switch and the Nintendo Switch 2.",https://media.retroachievements.org/Images/104840.png,https://media.retroachievements.org/Images/112817.png,https://media.retroachievements.org/Images/080725.png,https://media.retroachievements.org/Images/080726.png,4.5
39,16618,Doodle Jump Journey,Nintendo DS,18,1058,1058,1058,12,0,Endless Runner,Smoking Gun Interactive,GameMill Entertainment,2013-10-29,"Doodle Jump is a 2009 platformer video game developed and published by Igor and Marko Pušenjak, who make up the Lima Sky LLC. The game was released for Windows Phone, iOS, BlackBerry, Android, Java Mobile, Nokia Symbian, and Xbox 360 for the Kinect. It was released worldwide for iOS in March 2009, Android and Blackberry on March 2, 2010, Symbian on May 1, 2010, Windows Phone 7 on June 1, 2011, the iPad on September 1, 2011, and Windows Phone 8 on August 21, 2013. Since its release, the game has been generally well received.",https://media.retroachievements.org/Images/043333.png,https://media.retroachievements.org/Images/037708.png,https://media.retroachievements.org/Images/043331.png,https://media.retroachievements.org/Images/043332.png,4.5
40,4958,Final Fantasy Tactics A2: Grimoire of the Rift,Nintendo DS,18,1051,1051,1051,185,0,Tactical RPG,Square Enix,Square Enix,2008-06-24,"Final Fantasy Tactics A2: Grimoire of the Rift is a 2007 tactical role-playing game developed and published by Square Enix for the Nintendo DS. Releasing in 2007 in Japan and 2008 in the West, the game is a sequel to Final Fantasy Tactics Advance and forms part of the Ivalice Alliance, a group of games set in the titular fictional universe. The game features cameo appearances from central and supporting characters from Final Fantasy XII, a title set in Ivalice.",https://media.retroachievements.org/Images/070806.png,https://media.retroachievements.org/Images/030588.png,https://media.retroachievements.org/Images/036020.png,https://media.retroachievements.org/Images/036021.png,4.5
41,14809,Sonic Chronicles: The Dark Brotherhood,Nintendo DS,18,1036,1036,1036,68,0,Turn-Based RPG,BioWare,Sega,2008-09-25,"Sonic Chronicles: The Dark Brotherhood is a 2008 role-playing video game developed by BioWare and published by Sega for the Nintendo DS. It is a part of the Sonic the Hedgehog series, and is its only RPG entry. Sonic Chronicles initially focuses on the events surrounding the kidnapping of Knuckles and the disappearance of the Chaos Emeralds after the defeat of Doctor Eggman, before moving on to follow the cast of characters across two dimensions as they encounter a new ally, Shade the Echidna, and seek to stop the invasion of their world by Ix, the leader of Shade's tribe, the Nocturnus. The game is mainly played using the DS stylus, with players either exploring the overworld, or attacking with multiple characters in combat.",https://media.retroachievements.org/Images/038176.png,https://media.retroachievements.org/Images/028975.png,https://media.retroachievements.org/Images/086252.png,https://media.retroachievements.org/Images/086253.png,4.5
42,14786,Yoshi's Island DS,Nintendo DS,18,1025,1025,1025,95,0,2D Platforming,Artoon,Nintendo,2006-11-13,"Yoshi's Island DS, known in Japan as Yoshi Island DS, is a 2006 platform game developed by Artoon and published by Nintendo for the Nintendo DS. It was released in North America and Australia in November 2006, in Europe in December 2006, and in Japan in March 2007. It is a sequel to the 1995 SNES game, Super Mario World 2: Yoshi's Island. Announced at Nintendo's E3 press conference in May 2006, the game was well received by critics. The game was originally to be titled Yoshi's Island 2, though its name was changed one month before its North American release. In April and May 2015, the game was made available for the Wii U via the Virtual Console service, shortly after a Nintendo Direct presentation.",https://media.retroachievements.org/Images/035024.png,https://media.retroachievements.org/Images/028968.png,https://media.retroachievements.org/Images/028754.png,https://media.retroachievements.org/Images/034937.png,4.5
43,9617,Picross 3D,Nintendo DS,18,994,994,994,44,0,Nonogram,HAL Laboratory,Nintendo,2009-03-12,"Picross 3D, known in Japan as Rittai Picross , is a puzzle video game developed by HAL Laboratory and published by Nintendo for the Nintendo DS. It was released in Japan in March 2009, in Europe in March 2010, and in North America in May 2010. It uses similar nonogram mechanics to Picross DS, but adapted to a three-dimensional environment by adding an extra axis blocks can go on. Outside Japan, the game is part of Nintendo's Touch! Generations brand. It was also released for the Wii U's Virtual Console in Europe and Japan in 2016 and North America in 2017. A sequel, Picross 3D: Round 2, was released for the Nintendo 3DS in Japan in October 2015, in North America in September 2016, and in Europe and Australia in December 2016.",https://media.retroachievements.org/Images/115219.png,https://media.retroachievements.org/Images/112818.png,https://media.retroachievements.org/Images/028736.png,https://media.retroachievements.org/Images/028740.png,4.4
44,11730,Mario Party DS,Nintendo DS,18,982,982,982,112,0,"Board Game, Party",Hudson Soft,Nintendo,2007-11-08,"Mario Party DS is a 2007 party video game developed by Hudson Soft and published by Nintendo for the Nintendo DS. It is the second handheld game in the Mario Party series, the only one to be released for the DS, and the last to be developed by Hudson Soft, as all subsequent titles have been developed by Nintendo Cube. The game was re-released on the Virtual Console for the Wii U in 2016.",https://media.retroachievements.org/Images/115417.png,https://media.retroachievements.org/Images/019596.png,https://media.retroachievements.org/Images/033275.png,https://media.retroachievements.org/Images/036078.png,4.4
