rank,id,title,consoleName,consoleId,totalPlayers,casualPlayers,hardcorePlayers,numAchievements,points,genre,developer,publisher,released
46,1374,"Super Bomberman 4","SNES/Super Famicom",3,4800,4800,4800,37,0,"Action","Produce!","Hudson Soft","1996-04-26"
47,1233,"Super Smash T.V.","SNES/Super Famicom",3,4783,4783,4783,21,0,"Twin Stick Shooter","Beam Software","Acclaim","1992-01-01"
48,1168,"Soul Blazer","SNES/Super Famicom",3,4704,4704,4704,80,0,"Action RPG","Quintet","Enix","1992-01-31"
49,242,"Terranigma","SNES/Super Famicom",3,4569,4569,4569,98,0,"Action RPG","Quintet","Enix","1995-10-20"
50,830,"The Adventures of Batman & Robin","SNES/Super Famicom",3,4500,4500,4500,27,0,"Action","Konami","Konami","1994-01-01"
51,436,"Blackthorne","SNES/Super Famicom",3,4390,4390,4390,26,0,"Action-Adventure","Blizzard Entertainment","Interplay Entertainment","1994-01-01"
52,2132,"Doom","SNES/Super Famicom",3,4322,4322,4322,57,0,"First-Person Shooter","Sculptured Software | Iguana West","Williams Entertainment","1995-09-01"
53,340,"Wild Guns","SNES/Super Famicom",3,4217,4217,4217,87,0,"Gallery Shooter","Natsume","Natsume","1994-08-12"
54,500,"Super Bomberman 2","SNES/Super Famicom",3,4070,4070,4070,63,0,"Action","Hudson Soft","Hudson Soft","1994-04-28"
55,821,"Secret of Evermore","SNES/Super Famicom",3,3976,3976,3976,41,0,"Action RPG","Square","Squaresoft","1995-10-01"
56,1143,"R-Type III: The Third Lightning","SNES/Super Famicom",3,3884,3884,3884,31,0,"Shoot 'em Up","Irem","Jaleco","1993-12-10"
57,3594,"Super Bomberman 3","SNES/Super Famicom",3,3813,3813,3813,31,0,"Action","Hudson Soft","Hudson Soft","1995-04-28"
58,1179,"Spider-Man & Venom: Maximum Carnage","SNES/Super Famicom",3,3801,3801,3801,39,0,"Beat 'em Up","Software Creations, Acclaim","Acclaim, LJN Entertainment","1994-09-16"
59,1025,"Metal Warriors","SNES/Super Famicom",3,3754,3754,3754,25,0,"","LucasArts | Lucasfilm","Konami","1995-04-01"
60,309,"Super Street Fighter II: The New Challengers","SNES/Super Famicom",3,3717,3717,3717,36,0,"2D Fighting","Capcom","Capcom","1994-06-01"
61,279,"Killer Instinct","SNES/Super Famicom",3,3685,3685,3685,53,0,"2D Fighting","Rare","Nintendo","1995-08-30"
62,1198,"Super Adventure Island","SNES/Super Famicom",3,3648,3648,3648,20,0,"2D Platforming","Produce!","Hudson Soft","1992-01-11"
63,985,"Kirby's Avalanche","SNES/Super Famicom",3,3625,3625,3625,46,0,"","HAL Laboratory","Nintendo","1995-02-01"
64,645,"Captain Commando","SNES/Super Famicom",3,3546,3546,3546,20,0,"Beat 'em Up","Capcom","Capcom","1995-03-17"
65,593,"NBA Jam","SNES/Super Famicom",3,3540,3540,3540,28,0,"Sports - Basketball","Iguana Entertainment","Acclaim","1994-03-04"
66,1156,"SimCity","SNES/Super Famicom",3,3497,3497,3497,33,0,"Management Simulation","Intelligent Systems","Nintendo","1991-08-13"
67,498,"Ninja Gaiden Trilogy","SNES/Super Famicom",3,3493,3493,3493,75,0,"Action Platforming","Team Ninja","Koei | Tecmo","1995-01-01"
68,982,"The King of Dragons","SNES/Super Famicom",3,3473,3473,3473,62,0,"Beat 'em Up","Prism Kikaku","Capcom","1994-01-01"
69,385,"Animaniacs","SNES/Super Famicom",3,3447,3447,3447,98,0,"2D Platforming","Konami","Konami","1994-11-01"
70,963,"Joe & Mac: Caveman Ninja","SNES/Super Famicom",3,3364,3364,3364,37,0,"2D Platforming","Data East","Data East","1992-01-01"
71,3227,"Mario no Super Picross","SNES/Super Famicom",3,3345,3345,3345,77,0,"Nonogram","Jupiter","Nintendo","1995-09-14"
