gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
5133,Resident Evil: Gaiden,3c0c5fceebff4d9730875a9362d26aa1,Resident Evil Gaiden (USA).gbc,nointro,,usa,Resident Evil Gaiden (USA).zip,709726
14165,Sesame Street: Elmo's ABCs,db9d9e20af969a2ee248ae9af42a5d36,Sesame Street - Elmo's ABCs (USA) (GB Compatible).gbc,nointro,,usa,Elmo's ABCs (USA).zip,51457
537,Rayman,b941941050fc32406eca4733926a3779,"Rayman (USA) (En,Fr,De,Es,It,Nl).gbc",nointro,,usa,"Rayman (USA) (En,Fr,De,Es,It,Nl).zip",1229674
9725,Wendy: Every Witch Way,4e1a5f02cce49842d4717a8b0ce501f5,"Wendy - Every Witch Way (USA, Europe).gbc",nointro,,usa,"Wendy - Every Witch Way (USA, Europe).zip",248335
4912,Mega Man Xtreme 2,1f64989765f605d05cbd013e7ffcc352,"Mega Man Xtreme 2 (USA, Europe).gbc",nointro,,usa,"Mega Man Xtreme 2 (USA, Europe).zip",540931
7687,Caterpillar Construction Zone,046af13647ed4777510aa86fcb753bf9,"Caterpillar Construction Zone (USA, Europe) (GB Compatible).gbc",nointro,,usa,"Caterpillar Construction Zone (USA, Europe).zip",478190
13427,Sesame Street: Elmo's 123s,f7e5f82ff68aa678b92e41159db34e90,Sesame Street - Elmo's 123s (USA) (GB Compatible).gbc,nointro,,usa,Elmo's 123s (USA).zip,56275
5065,Pac-Man: Special Color Edition,b81ddb7d86302384efe1675f75cc35f6,Pac-Man - Special Color Edition (USA) (SGB Enhanced) (GB Compatible).gbc,nointro,,usa,Pac-Man - Special Color Edition (USA) (SGB Enhanced) (GB Compatible).zip,69720
6385,Crystalis,f36a0ed25a601c039b1171d9daf241d6,Crystalis (USA).gbc,nointro,,usa,Crystalis (USA).zip,672980
4893,Conker's Pocket Tales,fee6336f969c9e72e9b78be53d512c1e,"Conker's Pocket Tales (USA, Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible).gbc",nointro,,usa,"Conker's Pocket Tales (USA, Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible).zip",902122
5021,Donkey Kong Country,7841066ac7182f036e85682a18ad8134,"Donkey Kong Country (USA, Europe) (En,Fr,De,Es,It) (Sample).gbc",nointro,,usa,"Donkey Kong Country (USA, Europe) (En,Fr,De,Es,It) (Sample).zip",1233070
4056,Legend of the River King GBC,b397066e3cad5ae33a31e4adfff0bff5,Legend of the River King GBC (USA) (SGB Enhanced) (GB Compatible).gbc,nointro,,usa,Legend of the River King GBC (USA) (SGB Enhanced) (GB Compatible).zip,312814
4933,Shadowgate Classic,9d79034c9b026f448f84f9898c6ccfd6,"Shadowgate Classic (USA, Europe) (En,Fr,De,Es,Sv) (GB Compatible).gbc",nointro,,usa,"Shadowgate Classic (USA, Europe) (En,Fr,De,Es,Sv).zip",364896
2818,Harry Potter and the Chamber of Secrets,bc60280596bce42d050b764b647dc39b,"Harry Potter and the Chamber of Secrets (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,Da).gbc",nointro,,usa,"Harry Potter and the Chamber of Secrets (USA, Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,Da).zip",2862925
5594,Dragon Ball Z: Legendary Super Warriors,ac46bc779e1e844674de1d4c13d06f96,Dragon Ball Z - Legendary Super Warriors (USA).gbc,nointro,,usa,Dragon Ball Z - Legendary Super Warriors (USA).zip,678171
4871,Centipede,6815ec13f522fd65637be46220371704,Centipede (USA) (GB Compatible).gbc,nointro,,usa,Centipede (USA).zip,48168
5067,Pong: The Next Level,0a3da06446d9a2c7e1ea8149c9026434,"Pong - The Next Level (USA, Europe).gbc",nointro,,usa,"Pong - The Next Level (USA, Europe).zip",67949
4126,WWF Betrayal,f270519e6357bc32fd07fc6386e14dec,"WWF Betrayal (USA, Europe).gbc",nointro,,usa,"WWF Betrayal (USA, Europe).zip",320953
4131,Sesame Street Sports,6814576ee449d4119027dc4a85b92555,Sesame Street Sports (USA).gbc,nointro,,usa,Sesame Street Sports (USA).zip,101589
4928,SpongeBob SquarePants: Legend of the Lost Spatula,4272d192cf2b14db93f1e2d1bc07aa74,"SpongeBob SquarePants - Legend of the Lost Spatula (USA, Europe).gbc",nointro,,usa,"SpongeBob SquarePants - Legend of the Lost Spatula (USA, Europe).zip",295399
1351,Scooby-Doo! Classic Creep Capers,117a9babae15960dc4de04ac44066ed2,"Scooby-Doo! - Classic Creep Capers (USA, Europe).gbc",nointro,,usa,"Scooby-Doo! - Classic Creep Capers (USA, Europe).zip",420170
4923,Survival Kids,07d4df7a1c93f5bef617e5a90b9edee2,Survival Kids (USA) (SGB Enhanced) (GB Compatible).gbc,nointro,,usa,Survival Kids (USA) (SGB Enhanced) (GB Compatible).zip,378898
11673,Microsoft: The Best of Entertainment Pack,81433716e1a23aefe5de0fc03ef55519,Microsoft - The Best of Entertainment Pack (USA).gbc,nointro,,usa,Microsoft - The Best of Entertainment Pack (USA).zip,116442
5151,Harvest Moon GBC,498c0a50a5e5cde16127617a97ad6162,Harvest Moon GBC (USA) (SGB Enhanced) (GB Compatible).gbc,nointro,,usa,Harvest Moon GBC (USA) (SGB Enhanced) (GB Compatible).zip,544080
6494,Pocket Bomberman,2f6b6379f8c7ce5d66a198162f345eaa,"Pocket Bomberman (USA, Europe) (SGB Enhanced) (GB Compatible).gbc",nointro,,usa,"Pocket Bomberman (USA, Europe) (SGB Enhanced) (GB Compatible).zip",174193
6135,Beatmania GB,e7c022031cb882912e81970eb63d4f61,Beatmania GB (Japan) (SGB Enhanced) (GB Compatible).gbc,nointro,,japan,Beatmania GB (Japan) (SGB Enhanced).zip,339780
